"_parent_id","value","_id"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Business Development Director - France; person=}","577687d3-e3ac-4020-97fa-ac939f91b816"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Product Marketing Intern, My Yahoo!; person=}","8c722863-3a5c-400c-8ca6-5e3c1a173e13"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Head of Engineering, Y! Answers; person=}","d1021ac7-72f9-4561-a51a-ecf1267dbeee"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Principal Software Engineer; person=}","6d1fc6a7-6e81-4691-b436-979160bdccba"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Online Marketing Strategist; person=}","4776814a-bd23-44e1-af60-a87e8718b99d"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=National Account Executive; person=}","7e0cfc12-afbd-4519-ac63-abd9ff06be1c"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=frontend engineer; person=}","1d05ddca-5719-4415-b5e7-c4ee3bde14f9"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Front-End Web Developer; person=}","9f00f20a-7dc7-4a1e-bbfb-5dcdbc9112ac"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=VP Product Management, Communications & Communities; person=}","899dfb81-77c7-4798-9b13-5c6222191c20"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Manager, Business Development, Alliances & Distribution; person=}","6241bac1-7fc5-4146-a9fa-d90c9c37b0fd"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Director, Engineering; person=}","e6560588-b0b4-4485-83af-60d0c8b9f58c"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Principal software engineer @ Flickr; person=}","a53fda22-cbbc-478d-869d-f12a3753e407"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Director of Business Development, Video; person=}","112e00d4-45f7-470e-81be-0fbdee35b1b8"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Editor; person=}","139f5c79-500b-4360-a16c-abcecec2ef3b"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr. Marketing Manager; person=}","d35f8d94-4c3e-41fa-8544-e4d416a6e75a"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Corporate Account Manager; person=}","78c9f751-c9bc-4299-ab96-c5d27d79b169"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sales Account Executive; person=}","8f1de59c-0b29-4000-b29a-419f4fda7e0e"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Visual Designer; person=}","8f0528fa-15da-48f1-8bef-e9ba6a5557e9"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Director, International Marketing, PR & Sales; person=}","ef605abb-0d37-4e81-8945-c242fe096fdb"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Engineering Manager; person=}","f5cf1ede-979a-471e-8a73-5d1efbf76524"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Director; person=}","9d229ba3-dff9-46cd-8d9e-bae917be1b19"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Business Development Manager; person=}","531ceb80-e0fb-4d27-bc5a-4f9b0543d9e1"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior strategist; person=}","da740c10-7e06-45f9-9c33-13fef963a711"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sales Leadership, Sales, Business Development; person=}","f16e72cf-f142-491e-8e02-62ceae124518"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Tech Lead; person=}","46a66856-aa7b-4741-bd7c-5823621b94b2"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Director, Product Management, Community Products; person=}","2cd0e8dc-bd2f-43d6-a6aa-9a2206707856"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sales Director; person=}","fb90dc7a-e111-4a50-9613-7ce0353e41d3"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Director, Strategic Alliances; person=}","0f0395c8-0ff3-49f5-8a61-c264355a903b"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Technical Yahoo; person=}","bc425275-e6c5-4689-a8e8-48f45c656cef"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Engineering Mgr., Delicious.com; person=}","3295c0d5-8d0e-402a-8356-c01dffdc7185"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Head of product - Yahoo! Local and Maps; person=}","ecaae571-4c72-4c8e-9afc-e826fc731b66"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr. Director, US Advertising Ops Finance; person=}","a492adbf-861a-47cf-9ff8-0982ed53ae7e"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Corporate Counsel; person=}","395154bd-a2b0-479a-8f6d-53c74637e2a6"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Marketing Analytics Intern; person=}","8e52ed85-da02-46ef-a3d0-5e34cefc9a0b"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Technical Yahoo; person=}","8f0177c4-2a90-422f-af1e-0198f9005a27"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=SVP Media Engineering; person=}","3cac1349-d3f2-4a4d-962d-dcaa06c5e4a3"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Research Scientist; person=}","0b66a790-f826-4384-adb0-21703fcbaf5a"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=VP Local Products; person=}","91005241-e03a-4f27-a8e7-5d68ad6d4438"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Group Program Manager, Search Strategy; person=}","ac5f5ae9-9ed1-4ecb-a7c3-933eed15ccfd"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=General Manager of Video; person=}","e3613944-ba0c-4714-a5a3-8343b0c6d5d5"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Product Manager; person=}","f933581a-b730-4826-ae23-c4f09f123691"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Head of Privacy; person=}","ba5b21f3-d81f-4b70-bf5f-013ab6ddcfbe"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Director, Corporate Development; person=}","d6a04c8a-1fdb-4896-98ed-1d24029dbd49"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr. Director, Sales & Advertising Marketplaces - Asia Pacific, Regional Director, Head of Advertising Products & Operations - Asia Pacific, Sr. Manager, Global Business Operations, Manager, International Operations, Sr. Analyst, International Business Pla; person=}","ee696ab9-501a-4ef3-8362-0d96ae09f778"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Head of Yahoo! Direct Response UK; person=}","4a3251a3-8d7f-4eb5-b4a8-98aee48e25d4"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Vice President Communications; person=}","7882cf69-55e4-4330-863d-b8c5dd9f1cb5"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Product Management Intern; person=}","ad70ad3c-4a39-4ebb-bfca-fe311856058c"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Design Prototyper - Yahoo! Search UED; person=}","9c05e2ba-a46d-4c12-a14e-0a3f0f614c35"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr Product Manager; person=}","702aaaa9-ac19-4748-8f38-4ce9c69cc31f"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=General Manager, Yahoo! Mobile - Asia Pacific; person=}","0e2304ae-78d1-40a5-a46a-a9565a5ec1d9"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Category Development Officer, Business & Finance; person=}","e2e6daae-6ff5-4a3e-8a95-1146a03f8f76"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Product Manager, Search; person=}","a05b697c-f73f-4024-b96f-aca52ce46be7"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior director software engineering, web search crawling & indexing; person=}","a434443d-bf81-484f-85e2-febeb2bad5a4"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr. Director, Operations Finance (Search & Display); person=}","9b2e3c55-e34a-49db-a155-8d75fbfc1b20"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Head of Media Relations; person=}","5b7e618f-144a-4ca3-80b9-43d5d1e93e39"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr. Director, Product Management; person=}","62c63290-4810-457f-974d-98330f27df57"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Director, User Experience, Yahoo! Open Strategy; person=}","9c43ac6c-29e5-4521-9a21-dee908a6a447"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr. Field Sales Manager - National Staffing Accounts and West Coast Major Accounts; person=}","d8c0cf87-b496-43ae-bc07-3e6714205022"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Product Manager, Yahoo! Messenger; person=}","b241b9c2-5e26-4e3e-8f0f-39cc278e19df"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=VP, Consumer Products; person=}","fe36cbde-5561-4965-acfe-db9fd308e2cb"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=General Manager, Yahoo! Local; person=}","cac1b058-7012-4b04-b72f-d082ea36884b"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Director of Product Marketing; person=}","4c1a83ea-9a27-4554-afd8-9915804e2cf0"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Director, Personalization; person=}","b8783862-80a8-465c-b8fa-1a47f0e7cf65"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Director, Product Management, Search; person=}","8e2875df-6a86-4266-9f75-c93f9b4702e4"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr Product Manager, Enterprise Solutions; person=}","6d51a798-82f2-4fe7-b4be-aca17a57da8b"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr. Product Manager; person=}","4dc29502-f084-4861-a694-416ce6587310"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Head of UK Engineering, Yahoo! Geo Technologies; person=}","e4c7cab7-fbcf-4a03-a50c-fd9c99340618"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr. PM, Digital Home Services; person=}","bda61c89-446e-4a52-b93a-e37a52bc7bbb"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Director of Marketing; person=}","d22d4067-9cdf-473d-afa1-351280889107"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=technical director; person=}","4ab3a8af-97a3-4c6e-a4f7-4764ca7592cc"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Business Development, Yahoo! Small Business; person=}","b7cd1ba4-688d-4c71-9ab2-8957d7774177"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Eastern Sales Director; person=}","dd41ca7c-6c72-4c7e-a544-6556569fc7c7"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Product Manager; person=}","99c83bd2-c7b4-47bf-9a94-acba8eb5eb23"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Vice President, Corporate Communications; person=}","52e04b56-70cb-4833-af6f-1127012316ee"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Front-End Developer Intern - Yahoo! Maps; person=}","1520d53d-f5bb-4150-9416-f4a13a97de8b"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Software Engineer - Mobile Search; person=}","710afe27-e162-4fcf-911e-5aa75e0d8a17"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Manager, Sales Operations Finance; person=}","531f7692-7a7d-4167-b5ec-4a7c26c5847e"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Content Manager - Yahoo! Greetings; person=}","11e3cd93-a172-4199-bd62-4779e356375a"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=SVP; person=}","410a308a-19ff-463e-bf60-2cc25e011261"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Lead (Senior) Product Manager; person=}","cb6b705f-7af0-44a3-b420-77c6dad945a2"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Business Manager; person=}","bd6f0d8b-4ad5-4203-904d-6999f86e5072"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Various Roles / Western Ad Director; person=}","216a2824-db42-4ed0-9ba1-9401015ada54"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=North American Business Leader, Yahoo! Personals & Travel; person=}","164e14bf-e537-470b-bf03-2db6ae7eff2e"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Technical Yahoo!; person=}","4a7c5f4b-3243-4b2f-965f-25ad9ffa8f27"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Associate, Corporate Development; person=}","08a73f4c-817f-42b8-b27c-621db5b0ba29"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Intern; person=}","bc818ee4-6fce-4bb6-bac2-02df8f17578a"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=European Finance Director -- Yahoo Marketplace; person=}","eb897e44-d1e5-4403-b3e2-0d14cf63d007"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr Manager, Sales & Strategic Alliances; person=}","fc86dada-c765-46d5-b911-71a3ac73bca3"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Software Quality Engineer; person=}","026d9ba0-ad6b-48ce-85cf-6077ae5cc37c"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr. Director, Music and Entertainment - Syndication and Marketing Partnerships; person=}","a58e44bb-926d-4a0a-a6ae-50b3aa3bd688"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Director of Sales; person=}","6237165f-900c-4921-ad2c-78fb01a56d18"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr. Director Business Operations; person=}","5c9a1d3f-44df-4c2d-a0c7-f9afce67f057"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Database & Systems Architect; person=}","9aeabfef-2f01-404e-8ed6-ce51561ba63a"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr. Product Marketing Manager, Yahoo! Answers; person=}","197a0dde-132e-427d-a43c-b1960d43a7ae"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Manager, Strategy and Business Development; person=}","3664e436-9c37-44ab-9a33-9ef425300fba"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Director of Product Marketing; person=}","c767e315-e793-4c81-85ff-d32d051cb0f4"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Technical Lead; person=}","47aa03ac-d3dc-4972-be82-d490f7bd67b3"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=VP Engineering & Product ??? Online Advertising; person=}","a680862b-f334-442a-aeb2-149f24b89940"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=HR Director - Yahoo Global Platforms Engineering,,,Sr. Human Resources Business Partner Y! US Reigon (Sales, Marketing and Operations); person=}","41484ac5-e7f8-4c01-a1b0-de38bca29856"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Engineering Manager, Community Platforms; person=}","4e8aa083-d6cc-4f50-b7ad-b9d6c65ce81e"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Software Engineer; person=}","00c15eef-c8e7-4a52-92c2-b1f4fadacb83"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Director, Sales Programs; person=}","3255a291-e948-4335-9585-4f7a934a4650"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Head of Yahoo! Music; person=}","3fe38abc-5122-435c-817d-a63ac383cd6f"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Director Product Management; person=}","fcfabef5-0ca0-424e-bc65-859f240a0124"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr. Tech; person=}","c67d024e-57b7-4ca2-b9e2-6b63ebf2f7fb"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Director of Audience & Communications; Europe; person=}","c1fb1c98-a05c-4a65-9006-d89343cd877c"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Engineer; person=}","6aae9a97-3def-43a4-bf6d-4318edd7a8e5"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Head of Products & Sales, Zimbra's SMB & APAC Businesses; person=}","1b201bf6-3e53-4159-9de0-c6242ff7db20"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Financial Analyst; person=}","7ca2a0e2-aab5-4527-b480-3afb10b594e3"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Marketing Manager; person=}","fede1b7e-1337-473c-bbbc-ab69d92d9ee7"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Manager (Web Search); person=}","0bc12652-3a7a-455e-a7b6-1a9e809e369c"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=National Director of Sales and Category Development Officer, Music; person=}","0129a4ff-eee5-4a19-b84e-ee66cd627ff7"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sales Manager; person=}","e302b887-9719-4534-9b1a-6b5f8a72bf16"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr. Mgr, Engineering; person=}","6e687456-a06d-4e37-9695-cdd5dfd53af4"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Design Intern Student; person=}","199e169f-0606-4ac4-b996-67d44c7c615e"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Product Management Intern @ Yahoo.com; person=}","51d6a754-52bc-447f-917d-e60c4a878e2d"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr. Director, Marketing; person=}","f58d9f15-f023-49e1-885e-d96522bd4cc3"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Director of Engineering, Music; person=}","ab6c9a99-366f-4814-9fad-86f154a0a808"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Innovate Good Times Come On; person=}","e21f19b9-2bcb-4d03-a1fb-d069e9b3872d"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Director, Engineering; person=}","2c799831-683e-4770-9c85-db944c04400e"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Head, Marketing, Dapper; person=}","5bd7eae2-8b0e-4270-8a48-2f8e0483da28"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Director, Engineering; person=}","3a0eb41c-34d6-4024-9249-98d2d22f9888"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Director, Search Business; person=}","339b65a1-9e5e-4eea-805e-7007e803f45c"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Manager, Product Marketing; person=}","1e908320-e0a9-4484-b19d-4c7c14968eb6"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Frontend Engineering Lead; person=}","ff116a2c-5ffa-4eaf-9052-07f91fbb7a6c"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Director, Search Presentation, Assistance, Interaction; person=}","08d94c3f-58c5-454a-b07f-cebd9ce99998"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Director, Data Insights; person=}","ab398bc5-7838-4baa-9e88-4ee25ceaab5f"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Business Development and Strategy; person=}","aa842246-a436-458b-b509-5e62e4aeeb43"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Web Developer, Front End Architecture team; person=}","2d082cd7-e131-447d-be78-2e76d699f9cc"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Product Marketing Analyst; person=}","3f90fe7c-f21c-4068-a5cf-3cb30bfe6a02"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=MBA Intern, Corporate Development and Strategy; person=}","cb278717-7da0-48ff-9972-f0d3336b2895"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr. Director of Business Operations; person=}","2f4dbbd1-dc63-46c2-b648-0474515067ef"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Principal Software Engineer; person=}","a4f3e308-0a90-4a77-9d16-74af2e318462"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr. Product Manager; person=}","c7408b54-38b1-468b-b063-7462b0c60733"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Product Manager; person=}","ce25e079-a8b7-4d60-b3a6-dd98302eae9a"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=SEM Director; person=}","5d3c4484-e3ab-46f8-832f-f380eaafd124"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Principal Technical Yahoo! (Web Operations Lead, Yahoo! Brickhouse); person=}","51e280b8-84d5-4380-900c-9739f64584bd"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Media and Information; person=}","4e643f88-1826-4795-a000-1841bb8f4669"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Software Engineer / Architect; person=}","34c4178e-ea50-4d43-b6bf-6c4c99d28945"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Director of Engineering, Hadoop; person=}","00f6c24c-7599-41b3-b46c-47ed5d772667"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Director, Corporate Communications; person=}","2ab33f9a-e594-41e2-b090-c1e9ba9e57ce"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Associate Producer and Surfer; person=}","b1e4b616-bf81-4cf4-9449-2f0e4e3eabef"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr Director of Product Management - Search and Display Advertising; person=}","d0d952f1-f685-4f4d-84b9-50e6d3bb9440"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Head of Platform Strategy & Operations; person=}","78cf39bf-9070-41a5-9dcd-3c0aff74c471"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Head of Marketing - Canada; person=}","0b4ce877-412c-4e89-91f7-137343b4a80d"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Director, Executive Communications; person=}","bda905a8-99e1-4439-861c-f31f72f1a622"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr. Director Business Development & Mobile Publisher Partnerships-Yahoo Mobile; person=}","9de3f5b1-8a81-4240-a039-a904215d3f51"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Structured Data Extraction Project Lead; person=}","4c451c82-64d6-49c4-ba4b-1843c8eadc24"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Technical Yahoo!; person=}","56c4ab47-d087-4aae-830e-33325f6f0073"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr. Director, Strategy & New Business Development; person=}","41539cea-7469-4347-98dd-d6576ff13f05"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Software Engineer (Spreets); person=}","87b68e32-5e54-4693-ba80-24fa926f9e6c"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Hacker; person=}","7a796ef5-e5f9-459a-86ee-2460f92e4fce"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Principal Engineer; person=}","f616caf1-b068-4759-b1a0-bb9e52f23847"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Director; person=}","4124015b-cef5-4906-8264-58a042c84dbd"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Interaction Designer; person=}","4475bea6-f0ae-4107-a670-5edea3708c9a"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=; person=}","fc4ee52b-5321-4fd0-813d-11d40f618845"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Engineer; person=}","6bd6810f-294d-41d1-8580-6f01bf8149c4"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Intern; person=}","b9178cc2-9696-45ab-a509-8332c0102438"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Sr. Director, Search User Experience; person=}","fe952f55-260a-417f-bf45-24bdb505793e"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Head of Content Review; person=}","520247cb-c62b-448d-8b33-2a5cb624e6e7"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Headed Product for Lead Generation Products; person=}","47ff16d2-f9a6-4c94-b755-473ceed49fc8"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Director of Marketing; person=}","ac0d48a2-bf93-496f-bc1d-74ac9a1da524"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Manager, Strategic Alliances; person=}","4d2426d8-3e4f-496d-82a0-80f26d802556"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Principal Research Engineer; person=}","8db9f327-be99-4656-bf8a-9d00d6d6b003"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=; person=}","a08e5823-e1b1-4b16-a56b-7653cb3ef10d"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Member, Yahoo Agency Relations & Business Development Team; person=}","5823b002-6318-4cb7-a585-2906e986b56e"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Yahoo! Avatars, Community, Youth Tiger Team (Millennials); person=}","16b866bd-29b7-4030-ad3f-28bc09955a9b"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=MD, Consumer and Network Services, Europe; person=}","4d54e2d7-02b7-4ba9-87e2-14b0f46d0f7f"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Senior Interaction designer; person=}","f5443a2b-7652-4cc0-ab3d-a45faedc95ce"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Visual Designer; person=}","d518d678-928f-487b-8f55-4ae4f9aaa4ad"
"83e959d8-35d3-4691-9c3c-83e294cce914","@{is_past=True; title=Vice President of Sales; person=}","21a038e5-8ba3-450e-8a4d-a3e2111da772"
