"_parent_id","value","_id"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2012/07/14/facebooks-latest-acqui-hire-spool-the-instapaper-on-steroids/; source_description=Facebook???s Latest Acqui-Hire: Spool, The ???Instapaper On Steroids???; acquired_year=2012; acquired_month=7; acquired_day=; company=}","8adf0bd6-7fd8-40a7-b62c-7dc488818f67"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://www.fastcompany.com/1837882/facebook-acquires-karma; source_description=Facebook Acquires Karma ; acquired_year=2012; acquired_month=5; acquired_day=18; company=}","0cc0ee1d-b0b4-4676-8049-fe655421452f"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{price_amount=60000000; price_currency_code=USD; term_code=cash_and_stock; source_url=http://techcrunch.com/2012/06/18/facebook-scoops-up-face-com-for-100m-to-bolster-its-facial-recognition-tech/; source_description=Facebook Scoops Up Face.com For $55-60M To Bolster Its Facial Recognition Tech (Updated); acquired_year=2012; acquired_month=6; acquired_day=18; company=}","4d5548eb-c010-4db3-a982-b87f4b617aff"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2013/02/28/facebook-acquires-atlas/; source_description=Facebook Confirms It Will Acquire Atlas Advertiser Suite From Microsoft To Close The Ad Spend Loop; acquired_year=2013; acquired_month=2; acquired_day=28; company=}","0a352a8f-2276-472a-b478-6189dcb16e19"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://mashable.com/2013/03/08/facebook-acquires-storylane/; source_description=Facebook Acquires Storytelling Site Storylane in Talent Grab; acquired_year=2013; acquired_month=3; acquired_day=8; company=}","c2ea6fe6-09f5-4493-9007-0e09dffa8041"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://www.neowin.net/news/facebook-acquires-lightbox-photo-app-team; source_description= Facebook acquires Lightbox photo app team; acquired_year=2012; acquired_month=5; acquired_day=15; company=}","d5f64030-fb51-4864-bf48-79b9239effaa"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{price_amount=10000000; price_currency_code=USD; term_code=cash; source_url=http://techcrunch.com/2010/07/28/facebook-to-pay-10-million-cash-for-hot-potato-says-source/; source_description=Facebook To Pay $10 Million Cash For Hot Potato, Says Source; acquired_year=2010; acquired_month=7; acquired_day=28; company=}","c613deb5-55b0-4113-8c08-53962754b1b5"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2013/04/10/has-facebook-quietly-acquired-osmeta-a-stealth-mobile-software-startup/; source_description=Confirmed: Facebook Has Acquired Osmeta, A Stealth Mobile Software Startup; acquired_year=2013; acquired_month=4; acquired_day=11; company=}","422f49f6-85fe-479b-9b16-8a904ff31a30"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2013/04/23/facebook-acqhires-part-of-team-from-html5-game-platform-spaceport-io-but-co-founder-will-keep-running-it/; source_description=Facebook Acqhires Part Of Team From HTML5 Game Platform Spaceport.io That Will Keep Running; acquired_year=2013; acquired_month=4; acquired_day=23; company=}","9e03f84a-c543-4a0b-8780-dd07cd0492c5"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{price_amount=90000000; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2013/04/25/facebook-parse/; source_description=http://techcrunch.com/2013/04/25/facebook-parse/; acquired_year=2013; acquired_month=4; acquired_day=25; company=}","76fdd095-4e59-40de-881b-4414d8a2dd28"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2013/07/18/facebook-monoidics/; source_description=Facebook Acquires Assets Of UK Mobile Bug-Checking Software Developer Monoidics; acquired_year=2013; acquired_month=7; acquired_day=18; company=}","c9351cf2-8c75-4452-be17-175ced1863c6"
