"_parent_id","value","_id"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Amsterdam; address1=Claude Debussylaan 34; address2=Vinoly Mahler 4; zip_code=1082; city=Amsterdam; state_code=; country_code=NLD; latitude=52.337495; longitude=4.871464}","cf7e046a-5ed4-4906-b35b-6a81570f589c"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Oslo; address1=C.J. Hambros plass 2C; address2=; zip_code=N-0164; city=Oslo; state_code=; country_code=NOR; latitude=59.915848; longitude=10.741047}","db71585e-0e67-4938-9d04-673dca88f932"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Trondheim; address1=Beddingen 10; address2=; zip_code=7014; city=Trondheim; state_code=; country_code=NOR; latitude=63.435324; longitude=10.412428}","3d77b9aa-d347-4f59-9599-ccf5797a6724"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Krak????w; address1=ul. Krupnicza 16; address2=; zip_code=31-123; city=Krak????w; state_code=; country_code=POL; latitude=50.063281; longitude=19.929806}","3ee0d995-04e4-4b05-b7c4-20c388917118"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Wroc?????aw; address1=Bema Plaza, V pietro; address2=Plac Gen. Jozefa Bema nr 2; zip_code=50-265; city=Wroclaw; state_code=; country_code=POL; latitude=51.116574; longitude=17.041942}","c21d2d58-37d5-4b65-ad1c-f4fd556e4bff"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Moscow; address1=7 Balchug st.; address2=; zip_code=115035; city=Moscow; state_code=; country_code=RUS; latitude=; longitude=}","a882000c-c6c0-4738-8df9-d5a8cf3641ea"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google St. Petersburg; address1=Nevsky 25; address2=Nevsky Prospect 25; zip_code=191186; city=St. Petersburg; state_code=; country_code=RUS; latitude=; longitude=}","4723b41b-89fb-4c8a-b694-d83ede844db5"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Madrid; address1=Torre Picasso; address2=Plaza Pablo Ruiz Picasso 1; zip_code=28020; city=Madrid; state_code=; country_code=ESP; latitude=; longitude=}","c6c21d6c-3846-463d-bcd7-89e7ff88e29b"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Lule???? Sweden; address1=Aurorum 2; address2=; zip_code=977 75; city=Lule????; state_code=; country_code=SWE; latitude=65.617491; longitude=22.126255}","3a491df9-dc18-477e-ba00-6f9cb501c7c8"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Stockholm; address1=M????ster Samuelsgatan 60; address2=; zip_code=111 21; city=Stockholm; state_code=; country_code=SWE; latitude=59.332344; longitude=18.060162}","49f328b8-c7bd-459c-9822-02094ebac1e6"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Z????rich; address1=Brandschenkestrasse 110; address2=; zip_code=8002; city=Z????rich; state_code=; country_code=CHE; latitude=47.36554; longitude=8.524864000000001}","711d70d7-e8d4-4daf-9419-54341da86761"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google London; address1=Belgrave House; address2=76 Buckingham Palace Road; zip_code=SW1W 9TQ; city=London; state_code=; country_code=GBR; latitude=; longitude=}","8989b035-6e37-4b60-ac7e-36ddb1c43868"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Manchester; address1=Peter House; address2=Oxford Street; zip_code=M1 5AN; city=Manchester; state_code=; country_code=GBR; latitude=53.473606; longitude=-2.250166}","9b40795f-06f6-40e3-90d7-4515019d4405"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Montreal; address1=1000 rue de la Gauchetiere Ouest; address2=Suite 2449; zip_code=H3B4W5; city=Montreal; state_code=; country_code=CAN; latitude=45.498588; longitude=-73.567044}","1682d435-5a51-4c23-bd78-da8b9fcf2359"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Toronto; address1=BCE Place, TD Canada Trust Tower; address2=161 Bay Street, 27th Floor; zip_code=M5J 2S1; city=Toronto; state_code=; country_code=CAN; latitude=; longitude=}","974d3a54-1a0d-4aa6-802a-65e207317e1c"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Waterloo; address1=340 Hagey Blvd; address2=2nd Floor; zip_code=N2L 6R6; city=Waterloo; state_code=; country_code=CAN; latitude=43.474704; longitude=-80.546381}","95b2a24f-d763-4a35-bf91-dc48fdad4227"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Buenos Aires; address1=Alicia M. De Justo 350, 2????; address2=Puerto Madero; zip_code=C1107AAH; city=Buenos Aires; state_code=; country_code=ARG; latitude=; longitude=}","4eb54b39-58de-48f2-8932-a7b94a12b6ea"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Sao Paulo; address1=Av. Brigadeiro Faria Lima; address2=n???? 3900 5th floor, Itaim; zip_code=04538-132; city=Sao Paulo; state_code=; country_code=BRA; latitude=-23.590463; longitude=-46.681494}","34baf267-3e44-48ac-b832-fd4d40bc40a3"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Mexico; address1=Blvd. Manuel Avila Camacho #36; address2=Torre Esmeralda 2, Piso 12, Lomas de Chapultepec; zip_code=1100; city=Mexico; state_code=; country_code=MEX; latitude=19.507519; longitude=-99.03015600000001}","917adb83-b384-4003-b740-2f3055bbcc58"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Haifa; address1=Building 30, MATAM, Advanced Technology Center; address2=PO Box 15096; zip_code=31905; city=Haifa; state_code=; country_code=ISR; latitude=; longitude=}","2b1e8858-0867-4d2f-979b-7e1dc43d2705"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Tel Aviv; address1=Levinstein Tower; address2=23 Menachem Begin Road; zip_code=66183; city=Tel-Aviv; state_code=; country_code=ISR; latitude=; longitude=}","390c3a06-b310-4d75-91a8-bb1e8b82b682"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Istanbul; address1=Kanyon Ofis Binasi Kat. 6; address2=Buyukdere Cad. No. 185; zip_code=34394; city=Istanbul; state_code=; country_code=TUR; latitude=; longitude=}","3113246d-ec79-4072-a707-4ef7092f5fa2"
"737ec911-dcff-47b4-88d0-325cab39f541","@{description=Google Dubai; address1=First Floor, Building No 17; address2=Dubai Internet City; zip_code=1; city=Dubai; state_code=; country_code=ARE; latitude=; longitude=}","1f1a7f42-393a-4121-9966-65e8b3c42fbb"
"fc3da998-6ff2-415e-a033-6200191d2b8e","@{description=Jajah HQ; address1=2513 Charleston Road; address2=Suite 102; zip_code=94043; city=Mountain View; state_code=CA; country_code=USA; latitude=37.4233896; longitude=-122.0899512}","e42ab7ca-8547-441f-b23f-b68745050fba"
