"_parent_id","value","_id"
"7eca6915-3719-4445-9e27-f8b6fb3035d5","@{id=23387; description=Facebook Will Have The Biggest Tech IPO Ever, Raising $16 Billion With $38 Share Price; stoned_year=2012; stoned_month=5; stoned_day=17; source_url=http://techcrunch.com/2012/05/17/facebook-confirms-ipo-share-price/; source_text=; source_description=Facebook Will Have The Biggest Tech IPO Ever, Raising $16 Billion With $38 Share Price; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","c05ffcdb-cd3c-4003-ba43-2401ef7748cd"
"7eca6915-3719-4445-9e27-f8b6fb3035d5","@{id=25248; description=Facebook Has 1 Million Active Advertisers; stoned_year=2013; stoned_month=6; stoned_day=18; source_url=http://www.businessinsider.com/facebook-has-1-million-active-advertisers-2013-6; source_text=; source_description=Facebook Has 1 Million Active Advertisers; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","3d4e2efe-9c3c-440a-99ed-2fdbb4990037"
"a5fcb88e-db70-4d90-842c-e6e9cc843d0c","@{id=15460; description=Announced hire of new CEO; stoned_year=2011; stoned_month=2; stoned_day=21; source_url=http://www.geni.com/corp/press/geni-names-noah-tutak-to-serve-as-ceo/; source_text=; source_description=Geni press release; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","f702eb56-f9db-4f27-aabc-db3c412d0347"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{id=1; description=Survives iPhone 3G Stevenote; stoned_year=2008; stoned_month=6; stoned_day=9; source_url=http://www.techcrunch.com/2008/06/10/twitter-fails-to-fail-community-rejoices/; source_text=; source_description=Twitter Fails To Fail, Community Rejoices; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","071170de-b0e2-4fcb-a156-fb1d9cb3fade"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{id=15; description=Twitter partners with Summize to cover Apple news. ; stoned_year=2008; stoned_month=6; stoned_day=9; source_url=http://www.techcrunch.com/2008/06/09/twitter-partners-with-summize-to-cover-apple-news/; source_text=; source_description=Twitter Partners With Summize to Cover Apple News; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","e1452a59-7b30-44c5-806b-0759e4bd15ad"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{id=16; description=Launches a status blog to communicate to users better about issues with the service.; stoned_year=2008; stoned_month=5; stoned_day=28; source_url=http://blog.twitter.com/2008/05/whats-going-on.html; source_text=; source_description=What's Going On?; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","7423619b-fd02-4c64-a7cd-181e82808443"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{id=17; description=Twitter Starts Blacklisting Spammers; stoned_year=2008; stoned_month=5; stoned_day=7; source_url=http://www.techcrunch.com/2008/05/07/twitter-starts-blacklisting-spammers/; source_text=; source_description=Twitter Starts Blacklisting Spammers; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","c14ab563-c038-408b-9cc4-0a97aa931a74"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{id=18; description=VP Lee Mighdoll Leaves Twitter; stoned_year=2008; stoned_month=4; stoned_day=24; source_url=http://www.techcrunch.com/2008/04/24/lee-mighdoll-out-at-twitter-business-plan-still-mia/; source_text=; source_description=VP Lee Mighdoll Out At Twitter, Business Plan Still MIA; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","50277fac-6d50-40cb-abe7-0738d1318c8d"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{id=19; description=Chief Architect Blaine Cook Leaves Twitter; stoned_year=2008; stoned_month=4; stoned_day=23; source_url=http://www.techcrunch.com/2008/04/23/amateur-hour-over-at-twitter/; source_text=; source_description=Amateur Hour Over At Twitter?; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","15e2007a-6974-42c6-bf2b-1c5e16fe8658"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{id=20; description=Twitter Japan Launches; stoned_year=2008; stoned_month=4; stoned_day=22; source_url=http://www.techcrunch.com/2008/04/22/twitter-japan-ads/; source_text=; source_description=Twitter! Japan! Ads!; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","4691ee5e-8ae5-4fb5-ba4b-94da94b9dd93"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{id=21; description=Twitter helps bust American man out of Egyptian jail; stoned_year=2008; stoned_month=4; stoned_day=16; source_url=http://www.techcrunch.com/2008/04/16/twitter-saves-man-from-egyptian-justice/; source_text=; source_description=Twitter Saves Man From Egyptian Justice; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","c61576d2-cc0c-4880-837c-8bcc4b6e6c78"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{id=55; description=Hires Rudy Winnacker and John Adams, two new Operation Engineers; stoned_year=2008; stoned_month=6; stoned_day=23; source_url=http://blog.twitter.com/2008/06/introducing-john-adams-and-rudy.html; source_text=; source_description=Introducing John Adams and Rudy ; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","46bf99c7-5453-4c7b-9f7b-a38bc3420bf9"
