"_parent_id","value","_id"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Office of the Chairman & CEO; person=}","c51ce84f-b8c7-4bd8-8df5-52a69dc4601e"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Office of the Chairman & CEO; person=}","a5fbc81a-5ef3-4521-8cdb-92e64a22e355"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Chairman & CEO, Cisco Greater China; person=}","af2b29a0-8405-41d9-883c-c3ab36be555e"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=CEO & Chairman; person=}","e1dc50f0-1047-468b-b5a9-9a40eb92b881"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Executive Vice President and Chief Development Officer; person=}","3692b098-0c5e-442a-9153-0ebaf193f7a5"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Chief Security Officer, Threat Response Intelligence & Development; person=}","c77efc0f-0bef-435d-b340-74695f5af0f2"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, CTO Strategy Group; person=}","3536d0aa-a7f6-4ff2-be4b-61474798ff94"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=President, Smart+Connected Communities & Cisco Deputy Chief Globalisation Officer; person=}","22c6643d-f5bb-46cc-992d-ae7f295638b7"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=CTO, Wireless Networking Business Unit Network Services Technology Group; person=}","2fa8c63a-59d8-4647-8d37-4be9eabd7ce1"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP & Chief Human Resources Officer; person=}","34b7d32d-bff8-48c1-8af9-e65c9c506883"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=EVP & Chief Development Officer; person=}","6cdaf50b-3dd0-4575-b871-60317feaab4c"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=President & COO; person=}","5e4f452f-96e2-4907-b0a5-0d19029e9fa3"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=EVP, Industry Solutions & Chief Globalisation Officer; person=}","23d4314c-e667-4d1c-86cc-aa3e4b60cb88"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=EVP & CFO; person=}","f3daedc3-4c17-4251-a210-9ef35bd9bea4"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Vice President and Chief Technology Officer, Cloud Computing; person=}","96fb4207-f93d-424c-b6f7-7681915e54c2"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Chief Technology & Strategy Officer, Cisco; person=}","08b3487e-172b-4d2a-a69c-6faa7a6b5923"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Vice President Global Sales Operations; person=}","648772e0-bf0b-4c3c-a5e9-52e480154150"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=GM,VP Security,Services and major accounts; person=}","b51b0957-c8d3-4bfe-a067-5612ab2ba1df"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Security & Government Group; person=}","2f6075eb-3960-4fdf-92aa-8a5c8b772e0d"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Senior Vice President, Strategy & Planning, Worldwide Operations; person=}","d3869031-e3cd-40d9-a8cb-e7961e214a8d"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Technical Support Services; person=}","85132516-f415-4b93-9773-00fd329b8390"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=VP IT; person=}","badacbe9-6534-48bc-975f-806367ab27c7"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Senior Vice President; person=}","710a6ebd-af07-4714-9344-5dab842ba9d5"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=VP/GM Cloud Networking Group; person=}","80994465-49a7-42ee-b91d-6e2ad745e2e6"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Corporate Affairs; person=}","9ecfc8df-2dd2-470a-b633-6e269b529326"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Marketing; person=}","3e859e83-c197-4227-bffa-8ad64c4d3248"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP & General Manager, Enterprise Networking Group; person=}","1cd3891c-7871-4046-8537-be9df479df2f"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Industry Solutions & India Site Leader; person=}","143f80ad-f42b-48cc-a73b-9175cc8b28d6"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Network Operating Systems Technology Group; person=}","e5e1dddd-27be-441c-99ff-e2adb436becf"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Worldwide Channels; person=}","09e324f6-19b8-4053-80ec-d70aba672a3a"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Service Provider, Europe, Middle East, Africa & Russia; person=}","7537d87b-d825-46ca-85e6-3cd71ac7c29e"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Cisco Transformation; person=}","6dc59f62-d55e-4ffd-9b9e-f06746d54f0e"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Corporate Finance; person=}","6c536add-5df8-457c-8049-8563d697b723"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Supply Chain Operations; person=}","6718a85c-bebe-441b-9f37-eb8b943c161e"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Sports & Entertainment Solutions Group; person=}","927dbe7c-248d-496f-99cb-47f58ebe4d8c"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Americas Service Providers; person=}","a2e06348-99d3-44a2-8a29-b30a50574fe0"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, U.S. Public Sector Organization; person=}","e5bee46e-2e53-41ab-8ead-f18215d25d84"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Americas Services; person=}","8d16c4ae-a361-4929-95db-88625fa1c795"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, General Counsel & Secretary; person=}","a435a867-0c4f-4762-8b07-25144c189ddb"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Cisco Research & Advanced Development; person=}","34098ada-84aa-417e-9567-974f26a883e7"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP & GM, Service Provider Video; person=}","2c9252f4-38c9-4641-b770-b36f9f319c2f"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, General Manager, Mobility Business Group; person=}","610d7b4f-a3eb-49a3-a444-601a690b09a0"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, The Americas; person=}","f0611c2a-1147-45f2-82ef-d184072a888e"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=EVP, Operations, Processes, & Systems; person=}","0147093d-8b33-4663-a98d-4312743e7ed1"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=CIO & SVP, IT & Cloud & Systems Management Technology Group; person=}","6adc14a9-0848-4bf7-9394-9110ce970966"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP & Chief Marketing Officer; person=}","edf3ca3f-2992-4da0-9702-9557c857726b"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP/GM Media Solutions Group; person=}","b7cd2d03-72b6-436c-ac2c-864bad12947c"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=VP/GM Cloud Computing; person=}","a9948234-ede6-4b80-901f-5b2e3f919a45"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=VC, Acquisitions; person=}","bc809349-5d3b-4053-80ff-fa07988906ea"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Chip Designer; person=}","a0bae8dc-02d0-4a1b-ba75-20fd9a9693f8"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Director Corporate Development; person=}","8140bd46-256a-4a39-aa45-7cae89132eaa"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Director, Product Management and Marketing; person=}","c0076b9c-d3cd-46be-aaf0-faf5e8da4620"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Product; person=}","068ca06b-38b6-4af8-8fd9-f0f3086b86fe"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Board Director; person=}","41fb04d9-14ad-4003-92a5-d1d39b96fcb0"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Manager, Marketing Operations; person=}","021d7850-5d8c-4cbf-9fd7-f4194a8e9011"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Software Engineer; person=}","6c53eb26-c071-4efa-a2d0-9b6a94db8420"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Sr. Manager, WW Field Operations; person=}","14240b48-0309-4386-92e9-06f0ad7ac58a"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=senior and executive management positions; person=}","4949e6e3-055f-41f8-9167-9c8793817238"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SOFTWARE ARCHITECT / TECHNICAL MANAGER; person=}","5c37231c-b24f-4257-822a-c0c17f295cc4"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=vice president of worldwide operations; person=}","80f9456a-ee66-46c4-9327-7215f0f334cf"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=senior director of business development; person=}","c5a6332a-733e-4440-adf2-24dddeeb7b55"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Board of Directors; person=}","089b843b-4834-4944-be41-707fc5d4fdaa"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Board Member; person=}","f8bc3399-afe6-4ae7-89f2-51dcc85c74d4"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Cisco Services; person=}","70945506-d571-4f6e-b83e-32655e640d21"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=GM; person=}","21cbcf41-1bb7-4cbc-8b75-283b616d9f09"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Americas Partner Organization; person=}","c9885793-c8a9-4c62-b4a7-f3ee97b2a945"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Video & Collaboration Group; person=}","f3d4abb2-a810-4648-a2f7-8c675a39833f"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Central Theater, EMEAR; person=}","46f9c2f0-91fd-4eda-8025-ad6e7c3ba174"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, IT - Communication & Collaboration; person=}","5cde1af8-9ad1-4b16-9a95-6f9d7ec19af2"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Global Business Services; person=}","c7210843-0565-4ac5-a719-aab7e4a96e12"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Products & Solutions Marketing; person=}","b6248241-e01e-4bc7-8fe9-8ba7a22bed66"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Technical Services; person=}","8e592192-13e1-4528-8c0f-1b2d6b87f9e9"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Worldwide Operations; person=}","643a6920-9c1f-48df-9b14-db26354ba96e"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP & General Manager, Collaboration Technology Group; person=}","4aa628e3-13c8-4807-9fda-6e8880610af3"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP & General Manager, Data Center Group; person=}","b9ba0d15-89db-43f4-ba50-be035272cc55"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Board Director; person=}","4835d9e2-2cb0-4ebb-bf94-3b5446cc6ed3"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Board Director; person=}","d9e19768-afee-4052-b2cf-37a3dd39c0c9"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Board Director; person=}","43cec2b1-69f0-4af6-baa9-a0bdd44d09f6"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Board Director; person=}","e812fa58-c20a-459d-9c97-03bce1e7b91b"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Board Director; person=}","829bed95-0eb0-4789-9c7b-0abdd6f42fed"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Board Director; person=}","be22f047-4ca2-4a3d-bce6-6e8a8f410a72"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Manager, Business Development; person=}","4283332a-30d8-499d-a74d-a22e55ee10cd"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Data Virtualization Strategy and Technology; person=}","1ffe81c7-ebf5-408f-96f5-2887b291d4d1"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Senior Director, Engineering; person=}","66ec8c3e-b09f-450c-a0fe-e55618bdc2f7"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=President, Development and Sales; person=}","4c9a3e24-f7fa-40b1-9ca4-cc5d27c8e6e5"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Senior Vice President, Emerging Theatre; person=}","7ef8b8f4-8534-4af7-8517-11e71f155489"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Author; person=}","2cfe2a9a-01e1-410c-ba67-b9e2402af406"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=S-A Vice President / Cisco Director, Security Strategy & Business Development; person=}","56a14c11-50cd-4189-bfe4-6b9302f96117"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Board Member; person=}","dd3d0dce-9d81-4299-8d1f-c5a9e1f13e9e"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Director of Cyber Security; person=}","0201ea9c-0301-498c-bafb-00234b0718e4"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Head of Cloud, Strategy and Corporate Development; person=}","1203f4d4-2852-468c-b748-257ae72ed63f"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=EMEA Marketing Director; person=}","45833e07-be96-446c-8bf3-ef529bc0c189"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Marketing Counsel; person=}","f3648cce-99d1-4797-b3a3-6189f438a5a7"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Software Engineer; person=}","0c65552d-0718-4c1e-9e4f-befd77aaf67f"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Director of Corporate Development; person=}","20cf6f62-1f99-455f-838d-c515b0a6daf1"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Program Manager & Business Development Manager; person=}","b9464000-26c7-4a06-a423-871b27fced84"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Manager, Operations; person=}","a0c26e73-f074-41d0-acf7-5ff32fe3f543"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Director, Engineering (CMSG); person=}","dac813f9-5dba-4d17-a4fa-7b08e921ed9d"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Manager, Security Engineering and Operations Cisco Collaboration Software Group; person=}","5f1cb928-7aa0-4254-b0d6-4141ebb55036"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Senior Manager, Product Management; person=}","c9054d32-72d3-4b4d-9421-e179f26557d5"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=co-led; person=}","f06762fe-ec55-4835-963d-ff2805323688"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Strategic AM; person=}","c61aab36-2c03-4c50-a0e8-34882c3d6947"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Software Engineer; person=}","36d87c2a-8da5-4f90-82b1-f06c9491d1db"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Board Director; person=}","ef4568cd-a950-4ef0-8abb-ea86ee4bfd79"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=QA; person=}","5f038e1a-2cd4-40b3-8c64-4a53df4be704"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Lead Software Engineer; person=}","c9317100-040a-4a79-b2ef-abdacf28f4c1"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=director for the greenfield area and operations director/general manager; person=}","9fb70539-98d0-4d88-82d7-65c06b0e8ee0"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=; person=}","f6922327-6e99-438f-8509-04faf41d6ab1"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Web Architect; person=}","8a995167-6ec1-48d5-84a2-6da2fe8196c1"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=President, Europe, Middle East, Africa, Russia; person=}","ac5bae5e-8153-44c1-bfe0-80507812a0ab"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Worldwide Field Operations; person=}","6b8ee835-ff21-4e10-a3a0-a4d5ecd74faf"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP,  Advanced Security Initiatives  Global Government Solutions Group; person=}","1e938f17-d372-421f-aca6-daa319927aa3"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=President, Latin America Theater; person=}","22eb35d7-3fc3-49d2-a345-16c31f933767"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Worldwide Services Sales & Channels; person=}","6d0d3ed9-3d26-4b36-ae7b-8a78c869fa36"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=President & General Manager, Cisco Japan & SVP, Cisco Systems Inc; person=}","bcad73f9-fa50-42ac-aa40-e4058b487d9e"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=President, Cisco Canada; person=}","8fbbdb1e-2c43-4fe0-a4e6-cdb6d57a769a"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Go-to-Market Business Operations; person=}","48970e82-8cba-4f13-9ef2-bd2b9a12164e"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP / General Manager, Service Provider Networking Group; person=}","dc6257a2-3d10-4c25-8f6d-f33a13f94595"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Global Enterprise Theater & Enterprise Sector; person=}","2e92e8e4-2103-4719-bed2-61ed8034e60e"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=President, Cisco Capital; person=}","7d3e6d76-b648-422c-87b0-11eb423dd34a"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=President, Asia Pacific, Japan & Greater China; person=}","75477040-52c8-4374-82c1-757c0389c164"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Board Director; person=}","d0004fb6-8b46-4d72-ba27-a58deba7a883"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Board Director; person=}","e11b4cda-ac05-4f46-8e5e-4a14d1319c1d"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Board Director; person=}","c917724f-6b7d-4cc7-82b2-8d0807fbafb2"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Board Director; person=}","e7f4ad42-fa8d-40a5-b916-b6d7690d67ee"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Board Director; person=}","c3483c8f-d462-4ae0-a938-65fea836255a"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Board Director; person=}","16d98bcf-04e9-4dd9-87a4-e363ff9eaa6f"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=; person=}","e1aeee26-a448-44d1-adce-1f33fd2cfa7b"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Software Engineer; person=}","eb5ab537-a494-4343-9de3-9d7430e697f1"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Data Virtualization Marketing Director; person=}","666d7af3-fffb-4e80-b7d2-d075a40c95ca"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Sr. Director of Engineering; person=}","49d2ad59-1119-4a00-bc76-c994b9766ef9"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Senior Vice President, Public Sector; person=}","3e675908-4be2-4af7-a9d2-f8d76c95b06f"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=SVP, Emerging Solutions, Advanced Services and India Site Leader; person=}","a9538cb5-785d-40b2-a92c-7490653263bd"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Senior Vice President; person=}","246f23b8-372a-4356-8fb9-229844338d8a"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Product Manager; person=}","5f4626d5-ed58-41a4-a6f1-4085b53941af"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Team Member; person=}","6e20fc9b-dac0-4099-b205-0aee7ce8fa04"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Head of Cloud, Strategy and Corporate Development; person=}","4d36b3cf-b4cf-40bf-b9cf-8737d529f396"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Team Member; person=}","8fb215a9-47c6-4f9f-a53e-7b9a9b29d0c6"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Board of Directors; person=}","bd581cfc-1df6-4329-bf5a-6a9c1361c85f"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Team Member; person=}","12b8605c-cb57-4470-b8c1-f3c0b0749ed3"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=False; title=Director of Operations Northwest Enterprise and Commercial Sales; person=}","b2692644-0692-47fc-a1e1-8381b1ccc995"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=Founder / CEO (Dashboard Systems); person=}","25f62482-9207-4d9b-a77c-2e2490532605"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=Founding CEO (Airspace); person=}","d1966e37-e061-4318-8068-16131fec81e8"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=Chief Strategy Officer (CAIS Internet Inc.); person=}","aff6720c-e440-4b58-89be-77ba023dbe2c"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=Chief of Staff/COO for the Service Provider and Product Technology Group Businesses; person=}","962258d1-ebab-4226-b517-9694ee8727b3"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=Chief Technology Officer; person=}","3d0f6a5e-505a-4b75-bc51-f52824fd1776"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=CTO; person=}","f93a3127-5fd8-4c12-8a4f-88f6412816c5"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=CFO; person=}","4ab79b3a-0566-4096-97ec-ee554a060cf2"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=Global Vice President Marketing/CMO Partner Marketing & EMEA VP of Marketing; person=}","42997fbf-9e8b-45c9-bc32-665cd077e213"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=CTO, Video; person=}","4067eae9-9b2d-408b-a1c3-694c08514a31"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=MRBU CTO; person=}","b5d77881-0f71-4c20-aa23-4c4eeb1beaa1"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=CMO; person=}","e4650f94-bbce-4799-81c1-18d65ecb6817"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=COO Social Media; person=}","97418eb2-810a-4953-b002-497eae85ba76"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=CTO / SVP, Engineering; person=}","d9fa1a16-4ecc-4f71-84a9-91570908cdd5"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=SVP, CFO-Global Customer Markets; person=}","ee42b3e7-ade7-445f-83b9-4084cbeb54c5"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=Sr. VP & CIO; person=}","56cfb824-fbe6-4aca-9db1-4d9af9199e05"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=Chief Architect, Networked Virtual Environments; person=}","fdc82e7c-065b-4164-ab11-ee835a01b92e"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=Vice President, CTO Cisco Telepresence; person=}","2ac382a5-1cfc-4753-9c16-338c1f876e68"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=CTO; person=}","4557348d-86a4-4f2d-87e7-2298aafacda3"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=Chief Strategy Officer; person=}","0ed7a39e-be64-490c-a501-e90d6c8350a7"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=CTO, Unified Communications; person=}","3156947d-1062-4f2d-827d-4372fd7998dc"
"9c8a1b1d-4bd1-4869-9513-a0fecf7833b5","@{is_past=True; title=Vice President, Worldwide Sales, Operations and Marketing; person=}","2df81ab6-41fd-4321-a32f-19d09b2518f7"
